specimen_id,source_id,study_id,data_type,material_grade,material_type,forming_route,E0,sigma_02,n,n_source,sigma_10,n_prime,sigma_u,section_type,b,h,t,t_f,t_w,L,boundary_condition,Le,Le_source,buckling_axis,buckling_axis_source,w_0,w_e,w_0_1,w_e_1,w_0_2,w_e_2,w_total,w_total_norm,N_u,reported_failure_mode,A,I_major,I_minor,R,N_cr,epsilon,section_class,cs_slenderness_norm,lambda_0,A_eff,rho_eff,N_squash,lambda_bar,chi_exp,Delta,aspect_ratio,hardening_ratio,chi_perfect,chi_kgw,chi_eurocode,N_perfect,N_kgw,N_eurocode,kgw_convergence_flag,inferred_failure_mode,anomalous_interactive_mode,flexural_scope
buchanan2018_25,buchanan2018,buchanan2018_D,experimental,1.4462,duplex,cold_formed,217950,579.5,4.5,measured,633.0,2.45,846.5,CHS,88.72,,2.33,,,2653.4,pin-pin,2653.4,reported,-,symmetric,2.0,0.67,,,,,2.67,0.0010062561242179845,126.4,global_flexural,632.36710117064,590366.9382745263,590366.9382745263,30.55458435325212,180.37369303750478,0.6487479526570138,4,1.0052431030111562,0.4,598.6035164615656,0.9466076197724848,346.89073778947727,1.3867869729872178,0.36437986440765174,0.00265886671254875,1.0,1.460742018981881,0.43774259023961853,0.3451632555782149,0.3714149137458667,151.8488500900981,119.73393638534488,128.84039345531878,True,interactive,False,True
buchanan2018_26,buchanan2018,buchanan2018_D,experimental,1.4462,duplex,cold_formed,217950,579.5,4.5,measured,633.0,2.45,846.5,CHS,88.67,,2.32,,,3082.5,pin-pin,3082.5,reported,-,symmetric,1.25,1.75,,,,,3.0,0.0009732360097323601,100.5,global_flexural,629.3615394789508,587013.7603752037,587013.7603752037,30.540352199999262,132.8919671007146,0.6487479526570138,4,1.0090070798556394,0.4,595.5353399796244,0.9462531512056946,345.11272951819234,1.6115030220745399,0.29120919457334077,0.00265886671254875,1.0,1.460742018981881,0.35360113757692185,0.274292711441421,0.29116922628160063,122.03225374990934,94.6619063324947,100.48620643374338,True,interactive,False,True
buchanan2018_27,buchanan2018,buchanan2018_E,experimental,1.4512,ferritic,cold_formed,218750,360.0,5.1,measured,375.5,1.6,438.0,CHS,80.01,,1.34,,,448.9,pin-pin,448.9,reported,-,symmetric,0.27,0.08,,,,,0.35000000000000003,0.0007796836711962576,119.4,global_flexural,331.1797860375986,256282.0078148955,256282.0078148955,27.81807977736783,2745.786175144637,0.8246070893776332,3,0.9756697364242618,0.4,331.1797860375986,1.0,119.22472297353549,0.20837701092250657,1.0014701399348473,0.0016457142857142857,1.0,1.2166666666666666,1.2791144945094555,1.2794194132412573,1.0,152.5020712593237,152.53842511065224,119.22472297353549,True,yielding,False,True
buchanan2018_28,buchanan2018,buchanan2018_E,experimental,1.4512,ferritic,cold_formed,218750,360.0,5.1,measured,375.5,1.6,438.0,CHS,80.04,,1.34,,,698.6,pin-pin,698.6,reported,-,symmetric,0.08,0.53,,,,,0.61,0.0008731749212711136,111.1,global_flexural,331.3060780622734,256575.25447841125,256575.25447841125,27.82868484136467,1135.0249618953899,0.8246070893776332,3,0.9760355668466181,0.4,331.3060780622734,1.0,119.27018810241843,0.32416285278493423,0.9314984889987545,0.0016457142857142857,1.0,1.2166666666666666,1.0627503625738481,1.0632127045359578,1.0,126.75443565009626,126.80957926288472,119.27018810241843,True,yielding,False,True
buchanan2018_29,buchanan2018,buchanan2018_E,experimental,1.4512,ferritic,cold_formed,218750,360.0,5.1,measured,375.5,1.6,438.0,CHS,80.03,,1.34,,,899.1,pin-pin,899.1,reported,-,symmetric,0.53,0.31,,,,,0.8400000000000001,0.0009342676009342676,105.8,global_flexural,331.26398072071515,256477.48074682665,256477.48074682665,27.825149819902144,684.9849836441232,0.8246070893776332,3,0.9759136233724992,0.4,331.26398072071515,1.0,119.25503305945746,0.417251429370138,0.8871742960085456,0.0016457142857142857,1.0,1.2166666666666666,0.9508466660462186,0.9514334942783459,0.9898899021903659,113.3932505938167,113.46323281403927,118.04935301093519,True,global_flexural,False,True
buchanan2018_30,buchanan2018,buchanan2018_E,experimental,1.4512,ferritic,cold_formed,218750,360.0,5.1,measured,375.5,1.6,438.0,CHS,80.13,,1.34,,,1099.1,pin-pin,1099.1,reported,-,symmetric,0.28,0.71,,,,,0.99,0.0009007369666090439,97.8,global_flexural,331.6849541362955,257456.33659956328,257456.33659956328,27.860500040379772,460.1262143597653,0.8246070893776332,3,0.9771330581136868,0.4,331.6849541362955,1.0,119.40658348906638,0.50941959687277,0.8190503165091829,0.0016457142857142857,1.0,1.2166666666666666,0.8666337135380653,0.8671193623949606,0.9339105441550966,103.48177087002263,103.53976054079986,111.51506736197494,True,global_flexural,False,True
buchanan2018_31,buchanan2018,buchanan2018_E,experimental,1.4512,ferritic,cold_formed,218750,360.0,5.1,measured,375.5,1.6,438.0,CHS,80.0,,1.34,,,1599.3,pin-pin,1599.3,reported,-,symmetric,0.77,0.8,,,,,1.57,0.000981679484774589,77.9,global_flexural,331.1376886960411,256184.30860823425,256184.30860823425,27.8145447562961,216.24220347383172,0.8246070893776332,3,0.9755477929501428,0.4,331.1376886960411,1.0,119.20956793057479,0.7424809714659418,0.6534710372020421,0.0016457142857142857,1.0,1.2166666666666666,0.7126492781223068,0.7040458748822337,0.7736291978749249,84.95461253099623,83.9290045480146,92.22400241714695,True,global_flexural,False,True
buchanan2018_32,buchanan2018,buchanan2018_F,experimental,1.4512,ferritic,cold_formed,219550,337.0,5.6,measured,346.0,2.4,467.0,CHS,101.7,,1.34,,,799.3,pin-pin,799.3,reported,-,symmetric,0.3,0.38,,,,,0.6799999999999999,0.0008507444013511823,137.5,global_flexural,422.488919877125,532015.2220838692,532015.2220838692,35.48578095519388,1804.4199473234987,0.8538391302939227,4,1.1567021345300614,0.4,392.4307434452317,0.9288545213431034,132.2491605410431,0.2707245573435029,1.0397041420714903,0.0015349578683671145,1.0,1.3857566765578635,1.1015680423343142,1.1018716807867583,1.0,145.68144887755327,145.72160480799698,132.2491605410431,True,local,False,True
buchanan2018_33,buchanan2018,buchanan2018_F,experimental,1.4512,ferritic,cold_formed,219550,337.0,5.6,measured,346.0,2.4,467.0,CHS,101.82,,1.34,,,1099.5,pin-pin,1099.5,reported,-,symmetric,0.69,0.33,,,,,1.02,0.0009276944065484312,121.2,global_flexural,422.9940879758226,533925.662278268,533925.662278268,35.528203585320774,957.02551041819,0.8538391302939227,4,1.158066974806793,0.4,392.84556911205266,0.9287259096030365,132.38895679076177,0.3719324944061304,0.9154842136233032,0.0015349578683671145,1.0,1.3857566765578635,0.9728971599571611,0.973297279664279,1.0,128.80084007142344,128.8538115020402,132.38895679076177,True,local,False,True
buchanan2018_34,buchanan2018,buchanan2018_F,experimental,1.4512,ferritic,cold_formed,219550,337.0,5.6,measured,346.0,2.4,467.0,CHS,101.71,,1.34,,,1599.3,pin-pin,1599.3,reported,-,symmetric,0.84,0.58,,,,,1.42,0.0008878884511973989,104.1,global_flexural,422.53101721868256,532174.2510814734,532174.2510814734,35.48931617402625,450.84490907029874,0.8538391302939227,4,1.156815871219789,0.4,392.4653164117942,0.9288438017999333,132.26081163077464,0.5416291214213185,0.787081212616556,0.0015349578683671145,1.0,1.3857566765578635,0.8304685499631849,0.8303992611316272,0.9134079205295045,109.83844445196335,109.82928025486459,120.80807291921036,True,interactive,False,True
gardner2004_01,gardner2004,gardner2004_A,experimental,1.4301,austenitic,cold_formed,203200,416.0,3.5,measured,544.0,3.1,,SHS,79.6,79.7,3.78,,,1899.8,pin-pin,1899.8,reported,-,symmetric,0.4,0.0,,,,,0.4,0.00021054847878724077,293.0,,1147.1544000000004,1104373.2377815202,1102195.5726499206,30.99690936915788,612.4439439102451,0.7393319427778848,2,0.8408266968624369,0.4,1147.1544000000004,1.0,477.21623040000014,0.8827229757478853,0.6139774411159673,0.002047244094488189,1.0012562814070354,,0.6246637036949597,0.603069068964634,0.6692192668649249,298.0996579450113,287.7943477621403,319.3622958443312,True,global_flexural,False,True
gardner2004_02,gardner2004,gardner2004_A,experimental,1.4301,austenitic,cold_formed,203200,416.0,3.5,measured,544.0,3.1,,SHS,79.8,79.5,3.74,,,2000.7,pin-pin,2000.7,reported,-,symmetric,0.4,0.0,,,,,0.4,0.000199930024491428,307.0,,1135.6136000000006,1096512.3886733868,1090041.833597787,30.981774621842725,546.138345511205,0.7393319427778848,2,0.8519399214488078,0.4,1135.6136000000006,1.0,472.41525760000025,0.9300592632630941,0.649852000038366,0.002047244094488189,1.0037735849056604,,0.5962829381467025,0.5635384605184431,0.6345950552307186,281.6931578270595,266.22416699332786,299.7923864885063,True,global_flexural,False,True
gardner2004_03,gardner2004,gardner2004_B,experimental,1.4301,austenitic,cold_formed,207100,370.0,4.7,measured,446.0,2.4,,SHS,99.9,99.8,1.86,,,2000.3,pin-pin,2000.3,reported,-,symmetric,0.1,0.0,,,,,0.1,4.999250112483128e-05,176.0,,729.0455999999995,1168034.3122471198,1166248.1184483196,39.9961447475394,595.7726063668068,0.7914317540787843,4,2.1282369637728262,0.4,426.4504289655855,0.5849434232448365,157.78665871726665,0.5146297334864871,1.1154301728092824,0.0017865765330758088,1.001002004008016,,0.8806462722667002,0.8814761627185775,0.930630136189147,138.9542328127789,139.085178454282,146.84101969088033,True,interactive,False,True
gardner2004_04,gardner2004,gardner2004_C,experimental,1.4301,austenitic,cold_formed,208800,379.0,3.8,measured,468.0,2.6,,SHS,100.2,100.1,2.83,,,2000.4,pin-pin,2000.4,reported,-,symmetric,0.1,0.0,,,,,0.1,4.999000199960008e-05,350.0,,1101.6623999999993,1741818.6562143192,1739137.5563247192,39.732208268355585,895.6338139451864,0.7851812604489943,4,1.3858647900609413,0.4,896.4672214382803,0.8137404176073186,339.7610769251082,0.6159161209615129,1.0301356564076016,0.0018151340996168583,1.000999000999001,,0.8044648433774647,0.8055820948330038,0.8640172308521942,273.32584153431594,273.70544009204605,293.55942483619134,True,interactive,False,True
gardner2004_05,gardner2004,gardner2004_D,experimental,1.4301,austenitic,cold_formed,203400,437.0,3.9,measured,563.0,2.9,,SHS,100.0,99.8,3.77,,,2000.4,pin-pin,2000.4,reported,-,symmetric,0.6,0.0,,,,,0.6,0.00029994001199760045,464.0,,1449.640400000002,2239601.807080388,2232630.540835589,39.24445377515133,1120.0408526292483,0.7217038790589314,4,1.1069171693971853,0.4,1368.5568336215738,0.9440664275233857,598.0593362926277,0.7307270856445938,0.7758427497785386,0.0021484759095378564,1.0020040080160322,,0.7415664041824919,0.73975564124167,0.7822837953083301,443.50071150229155,442.4177678197204,467.85212741457775,True,interactive,False,True
gardner2004_06,gardner2004,gardner2004_E,experimental,1.4301,austenitic,cold_formed,197900,473.0,4.4,measured,590.0,2.6,,SHS,100.5,100.1,5.92,,,1999.9,pin-pin,1999.9,reported,-,symmetric,0.3,0.0,,,,,0.3,0.00015000750037501875,842.0,,2234.9184000000005,3341568.7490099203,3320447.9574323203,38.54495148328098,1621.5324963274236,0.6842528429503776,1,0.7129368029258594,0.4,2234.9184000000005,1.0,1057.1164032000004,0.8074182799443366,0.7965064182630969,0.0023900960080848912,1.003996003996004,,0.7113310578236977,0.7013979937766914,0.7253170344365306,751.9597293310387,741.4593243929123,766.7445346232361,True,global_flexural,False,True
gardner2004_07,gardner2004,gardner2004_F,experimental,1.4301,austenitic,cold_formed,205200,330.0,6.4,measured,392.0,2.1,,SHS,100.7,100.1,7.96,,,1999.6,pin-pin,1999.6,reported,-,symmetric,0.3,0.0,,,,,0.3,0.00015003000600120024,770.0,,2943.2896,4243348.400924054,4202436.018943253,37.786272928161736,2128.5896974645525,0.8341727374136342,1,0.41589718127929687,0.4,2943.2896,1.0,971.285568,0.6755033232931003,0.7927637611104709,0.001608187134502924,1.005994005994006,,0.7644847963767183,0.760274812674145,0.8223187753075959,742.5330496761252,738.4439532643005,798.7063587517026,True,global_flexural,False,True
gardner2004_08,gardner2004,gardner2004_G,experimental,1.4301,austenitic,cold_formed,195400,294.0,4.5,measured,366.0,2.3,,SHS,150.0,150.4,3.77,,,1999.8,pin-pin,1999.8,reported,-,symmetric,0.0,0.0,,,,,0.0,0.0,692.0,,2208.164399999998,7912551.001420508,7880209.725866914,59.73834491770588,3800.04686548808,0.8624082417165483,4,1.4312583120156637,0.4,1756.141414398744,0.7952946865725875,516.3055758332307,0.368603055754221,1.340291549017707,0.0015046059365404298,1.0026666666666666,,1.01325596376971,1.013879100975616,1.0,523.1497038405753,523.4714330544937,516.3055758332307,True,local,False,True
gardner2004_09,gardner2004,gardner2004_H,experimental,1.4301,austenitic,cold_formed,193100,469.0,3.6,measured,617.0,3.0,,RHS,40.0,60.0,3.83,,,2000.1,pin-pin,2000.1,reported,major,reported,1.0,0.0,,,,,1.0,0.0004999750012499375,109.0,,707.3243999999997,333579.7079237199,172472.65760371994,21.716532994621314,158.91987821210088,0.678779940283074,1,0.6557941972977066,0.4,707.3243999999997,1.0,331.7351435999999,1.444796329010175,0.32857537738428516,0.002428793371310202,1.5,,0.3842830913570312,0.29519244088431146,0.34809800617441444,127.48020649437663,97.92570676639154,115.47634206514303,True,global_flexural,False,True
gardner2004_10,gardner2004,gardner2004_I,experimental,1.4301,austenitic,cold_formed,205900,370.0,5.2,measured,442.0,2.4,,RHS,49.8,99.8,1.83,,,2000.2,pin-pin,2000.2,reported,major,reported,0.6,0.0,,,,,0.6,0.00029997000299970003,157.0,,534.1404000000002,708435.2135933191,240192.75979331974,36.41852534646014,359.83995707895144,0.7891355255815554,4,2.1685181305030508,0.4,378.19586097148687,0.708045789031286,139.93246855945014,0.6235977717141779,1.1219697731073668,0.0017969888295288976,2.004016064257028,,0.7966788035810073,0.7958952279265543,0.8587415984592512,111.48123163407966,111.37158395844897,120.16583172709113,True,interactive,False,True
gardner2004_11,gardner2004,gardner2004_J,experimental,1.4301,austenitic,cold_formed,200900,455.0,4.1,measured,572.0,3.0,,RHS,50.1,100.1,2.87,,,2000.2,pin-pin,2000.2,reported,minor,reported,1.1,0.0,,,,,1.1,0.0005499450054994501,113.0,,829.2004000000006,1081733.220820653,362570.74462065334,20.910606419442587,179.6906976130659,0.7029242947164113,4,1.5235584008092946,0.4,695.5034966442432,0.8387640631194132,316.45409097313063,1.3270661140477178,0.3570818113063818,0.002264808362369338,1.9980039920159678,,0.44129819413103183,0.344025915619226,0.39758659609819486,139.6506188718198,108.86840839848111,125.8179048513555,True,interactive,False,True
gardner2004_12,gardner2004,gardner2004_K,experimental,1.4301,austenitic,cold_formed,203900,439.0,3.8,measured,562.0,3.3,,RHS,49.9,99.7,3.7,,,2000.2,pin-pin,2000.2,reported,minor,reported,0.8,0.0,,,,,0.8,0.00039996000399960006,165.0,,1052.2799999999997,1336100.0921000007,441867.27190000005,20.491807134421258,222.26033307501666,0.7209425138349738,4,1.1270961464895761,0.4,1004.7648949725786,0.954845568643877,441.09178889296203,1.4087486284314603,0.3740718012777152,0.00215301618440412,1.997995991983968,,0.39769915263968336,0.3012957224036097,0.3623523175248073,175.4218306790531,132.8990691808055,159.83063194652783,True,interactive,False,True
gardner2004_13,gardner2004,gardner2004_L,experimental,1.4301,austenitic,cold_formed,206300,494.0,4.0,measured,649.0,3.2,,RHS,50.0,100.0,5.96,,,2000.2,pin-pin,2000.2,reported,minor,reported,0.0,0.0,,,,,0.0,0.0,234.0,,1645.9136000000003,1998225.659644587,636357.0772445867,19.662870653808334,323.8567892765776,0.6836131737132775,1,0.7041776672477411,0.4,1645.9136000000003,1.0,813.0813184000001,1.5844935964211646,0.2877940923061306,0.0023945710130877365,2.0,,0.34883686939699043,0.2628579576937358,0.29947766051423547,283.63274167583364,213.72489479355417,243.4996910422622,True,global_flexural,False,True
gardner2004_14,gardner2004,gardner2004_M,experimental,1.4301,austenitic,cold_formed,197300,429.0,4.2,measured,536.0,2.9,,RHS,80.2,120.0,2.91,,,1999.0,pin-pin,1999.0,reported,minor,reported,1.1,0.0,,,,,1.1,0.0005502751375687844,313.0,,1131.2916000000005,2322128.809759319,1243085.4578409214,33.14844892005976,605.7622819719434,0.7173963790385094,4,1.781556064566358,0.4,872.3043432751228,0.771069407105226,374.2185632650277,0.785980098122642,0.8364096031717387,0.0021743537759756717,1.4962593516209475,,0.7087553388021023,0.7008225943364752,0.7413295688370153,265.2294045929406,262.26082435626506,277.4192861560703,True,interactive,False,True
gardner2004_15,gardner2004,gardner2004_N,experimental,1.4301,austenitic,cold_formed,192300,466.0,4.4,measured,591.0,2.8,,RHS,80.4,120.0,5.87,,,2000.4,pin-pin,2000.4,reported,minor,reported,0.5,0.0,,,,,0.5,0.0002499500099980004,677.0,,2214.8683999999985,4317767.155603985,2277081.616421586,32.06382540712363,1080.0004463947141,0.6795492970253713,3,0.8840372775916968,0.4,2214.8683999999985,1.0,1032.1286743999992,0.977585957095922,0.6559259681391529,0.002423296931877275,1.4925373134328357,,0.6159081840531413,0.5675779829141296,0.6007587319253723,635.6964975588795,585.813511123786,620.060313616359,True,global_flexural,False,True
gardner2004_16,gardner2004,gardner2004_O,experimental,1.4301,austenitic,cold_formed,200300,319.0,4.7,measured,386.0,2.0,,RHS,99.9,149.8,3.79,,,1999.5,pin-pin,1999.5,reported,minor,reported,0.1,0.0,,,,,0.1,5.001250312578145e-05,515.0,,1835.2696000000014,5853864.837524056,3120534.806217253,41.23486528747451,1543.003491472024,0.8382419991872117,4,1.4581885104804568,0.4,1596.2558569295434,0.8697664130270245,509.20561836052434,0.5744644247776152,1.011379257083085,0.0015926110833749377,1.4994994994994995,,0.8120267798867707,0.8121326016522205,0.8919435230306726,413.4885985775485,413.5424836150603,454.1826531874982,True,interactive,False,True
gardner2004_17,gardner2004,gardner2004_H,experimental,1.4301,austenitic,cold_formed,193100,469.0,3.6,measured,617.0,3.0,,RHS,39.9,59.9,3.82,,,1000.2,pin-pin,1000.2,reported,minor,reported,0.2,0.0,,,,,0.2,0.0001999600079984003,169.0,,704.1024,330915.39340351993,170865.24732352002,15.577901643612197,325.5082935186034,0.678779940283074,1,0.6565059517986519,0.4,704.1024,1.0,330.2240256,1.007217596668081,0.511773786576963,0.002428793371310202,1.5012531328320802,,0.5768013493857361,0.5305956262060937,0.5802640254563812,190.47366356566988,175.2154236515291,191.61712239706708,True,global_flexural,False,True
gardner2004_18,gardner2004,gardner2004_I,experimental,1.4301,austenitic,cold_formed,205900,370.0,5.2,measured,442.0,2.4,,RHS,50.0,99.8,1.82,,,1000.2,pin-pin,1000.2,reported,minor,reported,0.1,0.0,,,,,0.1,9.998000399920016e-05,163.0,,532.0223999999998,706567.9035251202,241141.11886592009,21.28975564578029,489.8393422215289,0.7891355255815554,4,2.1808866606813506,0.4,374.92547887148135,0.7047174684214076,138.7224271824481,0.5321652448615001,1.1750082759554228,0.0017969888295288976,1.996,,0.8617251485230525,0.8622243326432725,0.9194877969937806,119.54060416727341,119.60985220004126,127.55357896361933,True,interactive,False,True
gardner2004_19,gardner2004,gardner2004_J,experimental,1.4301,austenitic,cold_formed,200900,455.0,4.1,measured,572.0,3.0,,RHS,50.0,100.1,2.86,,,1000.1,pin-pin,1000.1,reported,minor,reported,1.0,0.0,,,,,1.0,0.000999900009999,304.0,,825.8536000000004,1077004.2310036533,359864.22976885334,20.87458292364732,713.3973764023362,0.7029242947164113,4,1.5292095818211986,0.4,691.4581319446314,0.8372647790657219,314.61345003480733,0.6640838041508142,0.9662651103008053,0.002264808362369338,2.002,,0.8020394349731714,0.8030670522967307,0.8304426307183214,252.33239370087696,252.65569593235747,261.26842110627257,True,interactive,False,True
gardner2004_20,gardner2004,gardner2004_K,experimental,1.4301,austenitic,cold_formed,203900,439.0,3.8,measured,562.0,3.3,,RHS,50.3,99.7,3.73,,,999.6,pin-pin,999.6,reported,minor,reported,0.6,0.0,,,,,0.6,0.0006002400960384153,422.0,,1063.3483999999999,1352325.8991079864,453000.71426158655,20.64009312463107,912.3539634170288,0.7209425138349738,4,1.1173042492952943,0.4,1019.0411159268104,0.9583322981694529,447.35904989186974,0.7002392207558608,0.9433138775263421,0.00215301618440412,1.9821073558648112,,0.764853323337718,0.7650433430346091,0.8045288006862534,342.1640560350006,342.2490630660625,359.9132398856478,True,interactive,False,True
gardner2004_21,gardner2004,gardner2004_L,experimental,1.4301,austenitic,cold_formed,206300,494.0,4.0,measured,649.0,3.2,,RHS,50.1,100.0,5.94,,,999.8,pin-pin,999.8,reported,minor,reported,0.1,0.0,,,,,0.1,0.00010002000400080017,624.0,,1642.0535999999997,1995620.2960003198,637946.7021655199,19.710540504736503,1299.4426148888283,0.6836131737132775,1,0.7068695025980951,0.4,1642.0535999999997,1.0,811.1744783999999,0.7900936774797787,0.7692549711756317,0.0023945710130877365,1.996007984031936,,0.717332544341054,0.7114914417338571,0.7382598047958613,581.8818524951993,577.1436991345255,598.8575120789685,True,global_flexural,False,True
gardner2004_22,gardner2004,gardner2004_M,experimental,1.4301,austenitic,cold_formed,197300,429.0,4.2,measured,536.0,2.9,,RHS,80.2,120.0,2.86,,,1000.6,pin-pin,1000.6,reported,minor,reported,1.0,0.0,,,,,1.0,0.0009994003597841295,448.0,,1112.4255999999987,2285427.740039253,1223829.0194568534,33.168427795732164,2380.271959726017,0.7173963790385094,4,1.814289732506312,0.4,846.6047841485257,0.7610439602868962,363.1934523997175,0.3906211146841628,1.233502413217922,0.0021743537759756717,1.4962593516209475,,1.0862119244130888,1.0873332044133435,1.0,394.5050588653307,394.91230041972995,363.1934523997175,True,local,False,True
gardner2016_01,gardner2016,gardner2016_A,experimental,1.4307,austenitic,laser_welded,193700,272.0,7.1,measured,328.0,2.4,615.0,I,140.64,139.73,9.73,11.88,9.73,1030.1,pin-pin,1030.1,reported,minor,reported,0.28,0.07,,,,,0.35000000000000003,0.0003397728375885837,1294.6,global_flexural,4469.9945,14959105.299685456,5516874.8168844925,35.13120694398224,9939.48130702479,0.8926981651183128,1,0.5610855178326315,0.2,4469.9945,1.0,1215.838504,0.34974868135257414,1.0647795704288698,0.0014042333505420754,1.0065125599370213,2.261029411764706,0.9536826152625254,0.9538787056064909,0.8867946809724135,1159.5240442315965,1159.7624584220523,1078.1991182686565,True,global_flexural,False,True
gardner2016_02,gardner2016,gardner2016_A,experimental,1.4307,austenitic,laser_welded,193700,272.0,7.1,measured,328.0,2.4,615.0,I,140.62,140.17,9.86,11.91,9.86,2032.1,pin-pin,2032.1,reported,minor,reported,0.29,1.13,,,,,1.42,0.000698784508636386,950.6,global_flexural,4496.779399999999,15109400.191940919,5528820.390239048,35.06432229016827,2559.597610439514,0.8926981651183128,1,0.5590309175717811,0.2,4496.779399999999,1.0,1223.1239967999998,0.6912726832397863,0.777190213328337,0.0014042333505420754,1.0032103873867448,2.261029411764706,0.7522999589522392,0.7460767780316006,0.6488611772872218,920.1561325861386,912.5444106656776,793.6376765319,True,global_flexural,False,True
gardner2016_03,gardner2016,gardner2016_B,experimental,1.4307,austenitic,laser_welded,190700,270.0,4.0,measured,361.0,3.2,694.0,I,50.53,50.43,4.03,4.05,4.03,1631.1,pin-pin,1631.1,reported,minor,reported,0.38,0.15,,,,,0.53,0.00032493409355649564,56.0,global_flexural,579.8829000000001,246139.7717390176,87317.5444092175,12.27101835699805,61.77187397461156,0.8890327264575371,1,0.5870262211437823,0.2,579.8829000000001,1.0,156.56838300000004,1.5920497862706582,0.35767119086872085,0.001415836392239119,1.0019829466587349,2.5703703703703704,0.3286316545768418,0.22349793724674788,0.25309541971889943,51.453326759710684,34.9927106385588,39.62674061009441,True,global_flexural,False,True
gardner2016_04,gardner2016,gardner2016_B,experimental,1.4307,austenitic,laser_welded,190700,270.0,4.0,measured,361.0,3.2,694.0,I,50.54,50.68,4.0,4.02,4.0,1931.1,pin-pin,1931.1,reported,minor,reported,0.7,0.82,,,,,1.52,0.0007871161514162913,33.9,global_flexural,576.9015999999999,247556.6933022933,86720.32463421332,12.260539356375258,43.76851437473295,0.8890327264575371,1,0.5919157510550906,0.2,576.9015999999999,1.0,155.76343199999997,1.8864784608970244,0.21763773155691643,0.001415836392239119,1.002770083102493,2.5703703703703704,0.25652548627552846,0.17296309203031818,0.19419673847237,39.957290137745204,26.941324823974202,30.248750467662784,True,global_flexural,False,True
gardner2016_05,gardner2016,gardner2016_C,experimental,1.4307,austenitic,laser_welded,197500,286.0,7.5,measured,342.0,2.7,619.0,I,83.23,160.86,9.88,11.84,9.88,1730.1,pin-pin,1730.1,reported,minor,reported,0.15,1.07,,,,,1.22,0.000705161551355413,449.5,global_flexural,3326.2248,13090309.519838644,1148757.4714129602,18.583964871450878,748.0881615337802,0.8790727488489777,1,0.5144825643803844,0.2,3326.2248,1.0,951.3002928,1.1276710317028016,0.47251115489197293,0.0014481012658227848,1.9327165685449958,2.164335664335664,0.5895376986021772,0.4736107520113319,0.40655756489386286,560.8273852968892,450.5460470616082,386.7583305235867,True,global_flexural,False,True
gardner2016_06,gardner2016,gardner2016_C,experimental,1.4307,austenitic,laser_welded,197500,286.0,7.5,measured,342.0,2.7,619.0,I,82.8,160.49,9.88,11.85,9.88,2323.1,pin-pin,2323.1,reported,minor,reported,0.43,1.24,,,,,1.67,0.0007188670311222074,286.5,global_flexural,3313.8452,12969345.038429774,1132129.2166089064,18.483401203794664,408.90934330577625,0.8790727488489777,1,0.5130199007260008,0.2,3313.8452,1.0,947.7597272,1.5224239527512753,0.3022918064332793,0.0014481012658227848,1.9382850241545895,2.164335664335664,0.4168276790163166,0.3260402199030985,0.27058804496078265,395.0524873539134,309.00778987158867,256.45245167561274,True,global_flexural,False,True
gardner2016_07,gardner2016,gardner2016_D,experimental,1.4571,austenitic,laser_welded,186800,222.0,3.2,measured,331.0,3.9,580.0,I,67.96,101.56,5.0,5.0,5.03,931.1,pin-pin,931.1,reported,minor,reported,0.11,0.69,,,,,0.7999999999999999,0.0008591987971216839,234.4,global_flexural,1140.1468,1907274.4459843729,262535.5593243433,15.17447523490995,558.3057479069562,0.9703674776150742,1,0.6110309250295801,0.2,1140.1468,1.0,253.1125896,0.6733189291338479,0.9260700954086403,0.0011884368308351177,1.4944084755738671,2.6126126126126126,0.6749706730609875,0.6726556393545791,0.6606996485647013,170.8435749625215,170.2576107860812,167.23139899602148,True,global_flexural,False,True
gardner2016_08,gardner2016,gardner2016_D,experimental,1.4571,austenitic,laser_welded,186800,222.0,3.2,measured,331.0,3.9,580.0,I,67.96,101.51,5.02,5.04,5.02,1330.1,pin-pin,1330.1,reported,minor,reported,0.08,0.57,,,,,0.6499999999999999,0.0004886850612735884,169.0,global_flexural,1144.0154,1915000.9942117818,264620.9252815266,15.208842291584052,275.7605991717517,0.9703674776150742,1,0.611378827419758,0.2,1144.0154,1.0,253.9714188,0.9596797159889557,0.665429207737292,0.0011884368308351177,1.4936727486756918,2.6126126126126126,0.49995367933958207,0.44198761614804954,0.4880852326082951,126.97394527615391,112.25222196514994,123.95969902085675,True,global_flexural,False,True
gardner2016_09,gardner2016,gardner2016_D,experimental,1.4571,austenitic,laser_welded,186800,222.0,3.2,measured,331.0,3.9,580.0,I,67.99,101.8,5.02,5.02,5.03,1730.1,pin-pin,1730.1,reported,minor,reported,0.33,0.72,,,,,1.05,0.0006069013351829375,117.2,global_flexural,1144.1724,1923702.4626619208,263931.8697702899,15.187985838300905,162.56462234478386,0.9703674776150742,1,0.6123656365303,0.2,1144.1724,1.0,254.00627279999998,1.2499976634163112,0.46140592792478474,0.0011884368308351177,1.497279011619356,2.6126126126126126,0.3853512664115719,0.2746836938310251,0.35675171572484743,97.8816388999632,69.77138126895503,90.61717362627364,True,global_flexural,False,True
